"Scenario","Variable","Region","Sector","Units","2025","2026","2027","2028","2029","2030"
"S03","OUP","VNM","TRA","Percentage Deviation",0.0190829744866727,-1.02505768444517,-0.0188771846205249,0.029918235744919,0.0300761309441677,0.0269461023588713
"S03","OUP","THA","TRA","Percentage Deviation",0.008321666775446,-1.18476367213083,-0.0699567969721815,-0.0289721700635459,-0.0163602503261195,-0.0004685401396753
"S03","OUP","MYS","TRA","Percentage Deviation",0.0055889746217064,-0.451225977844516,-0.0077955202350211,0.0041945902739204,0.0012929747621016,0.0018789841861766
"S03","OUP","PAK","TRA","Percentage Deviation",0.0186890225424952,-0.371612331058635,-0.0177671970308935,-0.0178642380729732,-0.0202847043514032,-0.0169559125001495
"S03","OUP","BGD","TRA","Percentage Deviation",0.0108780334643122,-0.171648952370229,-0.0063994649309507,0.0068215954029727,0.0032079586830713,0.0018463601890506
"S03","OUP","LKA","TRA","Percentage Deviation",0.007965349820882,-0.236456241547578,-0.0156690687060701,-0.0207233389619588,-0.0178930033892133,-0.0131519618332132
"S03","OUP","ROA","TRA","Percentage Deviation",-0.0042830349451961,-0.976966630206666,-0.0848503360412534,-0.0134052897013293,0.0136520025108,0.0299234314929953
"S03","OUP","LAM","TRA","Percentage Deviation",0.0045321631487294,-0.282030500630814,-0.0025159958844112,0.0082167531588739,0.0055066461776665,0.0047625952789954
"S03","OUP","AFR","TRA","Percentage Deviation",0.0131595215677738,-0.457273858432872,-0.0132843998646215,-0.0117457226241013,-0.0113593624994301,-0.0066165991802092
"S03","OUP","MEN","TRA","Percentage Deviation",0.0059846523197571,-0.227378131050482,-0.0025490934923544,-0.0031967840572578,-0.0072598667979817,-0.0076197537678846
"S03","OUP","ROW","TRA","Percentage Deviation",0.003635808518343,-0.340207390225955,-0.0110528966664969,-0.0069058967885893,-0.0079545972315964,-0.0049742417917775
"S03","OUP","USA","SVC","Percentage Deviation",0.0031013523790646,-0.0253897688184623,-0.0006099133905479,0.0040150028162156,0.001152790883685,0.0004710588737966
"S03","OUP","JPN","SVC","Percentage Deviation",0.0068433434724069,-0.106401813595003,-0.0160053367908142,0.0085139696164527,0.0092358738224663,0.0101300046845498
"S03","OUP","EUW","SVC","Percentage Deviation",0.0047924663020282,-0.094650147431985,-0.0217787798245772,0.0108043161397342,0.011905214872221,0.0117448005434451
"S03","OUP","AUS","SVC","Percentage Deviation",-0.0016396824176312,-0.0628529666344857,0.0012737728032564,0.0143952444793705,0.0071603750261939,0.0026228964666863
"S03","OUP","KOR","SVC","Percentage Deviation",0.0178443762109737,-0.223366248791135,-0.0535260298008544,0.0151396643217172,0.0272699777889018,0.0357668548468304
"S03","OUP","ADV","SVC","Percentage Deviation",0.0007802816034186,-0.0359776238041953,-0.0042670450108528,0.006627409516069,0.0032473715521286,0.0017819702685884
"S03","OUP","CHN","SVC","Percentage Deviation",0.0086370754082576,-0.0845624048739779,-0.0019932139195156,0.0145883126901891,0.0099400779787429,0.0076011071899584
"S03","OUP","IND","SVC","Percentage Deviation",0.0195378772584132,-0.140015348422584,-0.0432980412677031,0.0076705225832585,0.0148786224469344,0.0168530288842783
"S03","OUP","IDN","SVC","Percentage Deviation",0.0067492098878574,-0.0285424073225293,0.0058131929125516,0.00142383828452,-0.0007693321623536,-0.001288117297582
"S03","OUP","PHL","SVC","Percentage Deviation",0.009030832781165,-0.0510584307653383,-0.0029561928521327,-0.002969980629286,-0.0029221890842646,-0.0018690264584453
"S03","OUP","VNM","SVC","Percentage Deviation",0.0138030575434156,-0.133816389070851,-0.0073955475169085,0.0166364803380947,0.0154803754383925,0.0138111908354555
"S03","OUP","THA","SVC","Percentage Deviation",0.0134272732387641,-0.10686497829584,-0.0363760111036004,-0.007180147539243,-0.0020884211231142,0.0039079856612112
"S03","OUP","MYS","SVC","Percentage Deviation",0.0045898569319913,-0.0640354662386544,-0.0055754893240501,0.0053450225777851,0.0036952389524725,0.0034299225470713
"S03","OUP","PAK","SVC","Percentage Deviation",0.0053798511306491,-0.0406205642769275,-0.0124314181562335,-0.0095390269421181,-0.0104918099782747,-0.0107938012993691
"S03","OUP","BGD","SVC","Percentage Deviation",0.0079572107422932,-0.0444225041146717,-0.005741772937029,0.0065565144047763,0.0045023244451547,0.0038010054334681
"S03","OUP","LKA","SVC","Percentage Deviation",0.0045083088626052,-0.0252830709106422,-0.0045378039016386,-0.0041769090627364,-0.0037999220526053,-0.0029333169996981
"S03","OUP","ROA","SVC","Percentage Deviation",0.0191588941394372,-0.145282100188071,-0.031901974287285,-0.0058611023084465,0.0001252653915484,0.0072640994771334
"S03","OUP","LAM","SVC","Percentage Deviation",0.0025991354149157,-0.0433573342771387,-0.0024682243591756,0.0069825743352236,0.0048513433037023,0.0036955023976715
"S03","OUP","AFR","SVC","Percentage Deviation",0.0079796922592745,-0.0537845494284483,0.002093150034943,0.0080942747765489,0.0047876795652435,0.0031868007670299
"S03","OUP","MEN","SVC","Percentage Deviation",-0.0022541584729363,-0.0260113138431772,-0.0034978121065676,0.0002107021814135,-0.0023194384186964,-0.0034443616782287
"S03","OUP","ROW","SVC","Percentage Deviation",0.0023084799086748,-0.0500804423339329,-0.0052674159361832,0.0040978301873773,0.001798615667048,0.0007925267409004
"S04","OUP","USA","ELY","Percentage Deviation",0.0101334625376426,-0.252822658449348,0.0012960342827606,-0.0003857636335702,-0.0039371276296496,-0.0037542262031121
"S04","OUP","JPN","ELY","Percentage Deviation",0.0283346539772911,-2.64817634955092,0.0267716253877781,0.0571824654064024,0.0388772461861864,0.0263108499915843
"S04","OUP","EUW","ELY","Percentage Deviation",0.0110733578880362,-1.22396338163956,-0.0398063566919404,-0.0108919421309639,-0.0027835497535822,0.0059071512414244
"S04","OUP","AUS","ELY","Percentage Deviation",0.0122951178289865,-0.114959705096118,-0.0008711159906527,0.0010927938508543,-0.0033839397452162,-0.0017927781992721
"S04","OUP","KOR","ELY","Percentage Deviation",0.020370530565561,-3.95222061627369,0.025108046570832,0.0750724249478418,0.0645439525004843,0.047881989301124
"S04","OUP","ADV","ELY","Percentage Deviation",0.0033307942647332,-0.378423979320153,-0.0008894794825132,0.0083539201153116,0.0055507935679211,0.0040162213199579
"S04","OUP","CHN","ELY","Percentage Deviation",0.0159288590000584,-0.628162844955416,0.0089345628751625,0.0326668914783168,0.0270729885073262,0.0221871650886607
"S04","OUP","IND","ELY","Percentage Deviation",0.0562545475221166,-1.43546554681347,-0.10309269593286,0.0657954555718598,0.0820492552164431,0.0754120283814608
"S04","OUP","IDN","ELY","Percentage Deviation",0.0406142040812796,-0.328441744642915,-0.045162320497627,-0.0715625834057376,-0.0501021906233912,-0.0214425154949738
"S04","OUP","PHL","ELY","Percentage Deviation",0.0200544997694729,-1.11073008446716,-0.0093867911680312,-0.0323343380067787,-0.0271822157052126,-0.0186039621426382
"S04","OUP","VNM","ELY","Percentage Deviation",0.0148983925512658,-0.529222750967107,-0.0615776938440504,-0.0472558038611681,-0.024113374060708,0.0003610576467583
"S04","OUP","THA","ELY","Percentage Deviation",0.0450937687112241,-2.04328304132567,-0.0681318364353922,-0.0373870040701108,-0.0205813056524118,0.0025851744287042
"S04","OUP","MYS","ELY","Percentage Deviation",0.0200569689299046,-0.802950593392027,0.0008159852327605,-0.0024351034018211,-0.0034083319612188,-0.0008489901082376
"S04","OUP","PAK","ELY","Percentage Deviation",0.0241431282553384,-1.29468084795994,-0.11881638945902,-0.139944614515575,-0.0988753514878926,-0.0473875634650622
"S04","OUP","BGD","ELY","Percentage Deviation",0.0123726370580224,-1.41077485212286,-0.0144344294551013,-0.0102775697219948,-0.0069473393502717,-0.0030410484327503
"S04","OUP","LKA","ELY","Percentage Deviation",0.0194068039688133,-0.850889946072231,-0.0529987943149068,-0.0531074029647804,-0.0314146738383148,-0.0122294562884595
"S04","OUP","ROA","ELY","Percentage Deviation",0.0260649378732269,-3.06125056093013,0.0949210002712864,0.115411384385466,0.0751636842356795,0.0368438887700107
"S04","OUP","LAM","ELY","Percentage Deviation",0.0064180185279872,-1.29744431116079,0.0167758578803356,0.0268650180396568,0.0221720378799528,0.015952329733282
"S04","OUP","AFR","ELY","Percentage Deviation",0.022178853608934,-0.351035406672728,-0.0330666699324911,-0.0290865522261763,-0.015862240379616,-0.0007048088335404
"S04","OUP","MEN","ELY","Percentage Deviation",0.0222661030794935,-0.317511045768604,-0.0065299511748163,-0.0176592958002209,-0.0212860299690032,-0.0187309890198661
"S04","OUP","ROW","ELY","Percentage Deviation",0.0106687382836368,-0.516872177703331,-0.0061795550824417,0.0058443933005359,0.0020193161323956,0.0019239208671751
"S04","OUP","USA","GAS","Percentage Deviation",-0.0009021060538572,-0.158407479921507,0.0185277562722685,0.0332145286638053,0.0312623733271566,0.0248179578043128
"S04","OUP","JPN","GAS","Percentage Deviation",-0.0919870554657476,-2.03474531011253,-0.0440119280724627,0.0710179531896671,0.110725181247595,0.121210323988352
"S04","OUP","EUW","GAS","Percentage Deviation",-0.0089771094633817,-0.428230662364926,-0.0642072051508347,-0.0275972663440816,0.0101725972601718,0.0387999879312373
"S04","OUP","AUS","GAS","Percentage Deviation",-0.0132011480378114,-0.0455052171575487,-0.0118937338122072,0.0199457320648078,0.0402830663624565,0.0541890058657346
"S04","OUP","KOR","GAS","Percentage Deviation",-0.193922015255166,-7.04417637235944,-0.136555218575662,0.192384728571127,0.275879059544781,0.239200866168066
"S04","OUP","ADV","GAS","Percentage Deviation",0.0001817398786574,-0.495576802482189,0.0513185448538289,0.0621739533867016,0.0448078882005598,0.0235152468181843
"S04","OUP","CHN","GAS","Percentage Deviation",0.01368764182057,-2.96425659659456,0.0942851442364834,0.0810340556291145,0.037495318232561,0.0087664284774025
"S04","OUP","IND","GAS","Percentage Deviation",-0.0080192392705625,-0.569501052166099,-0.0003355945473626,0.0709384778090349,0.0890987156241918,0.0834059783468621
"S04","OUP","IDN","GAS","Percentage Deviation",-0.003529567832028,0.0041181814047997,0.0176564777707444,0.0344570579932091,0.0434883399659691,0.0443042006572858
"S04","OUP","PHL","GAS","Percentage Deviation",0.0039508735473204,-0.246145420024024,0.0856734344169219,0.0963024072181851,0.0700439454654811,0.0365739693176215
"S04","OUP","VNM","GAS","Percentage Deviation",0.012901226534745,-0.0283922995769181,-0.0046920659665495,0.0642978932304139,0.0692845390946939,0.0615421019394047
"S04","OUP","THA","GAS","Percentage Deviation",-0.0412630466025465,-0.159120006204627,-0.0405298180698788,0.0440137060631285,0.0798200586460629,0.100701356718869
"S04","OUP","MYS","GAS","Percentage Deviation",-0.0091364574923869,-0.0339207312316403,0.0028622774635334,0.0356734107255896,0.0436553345707802,0.0444386410754838
"S04","OUP","PAK","GAS","Percentage Deviation",-0.0094452579886051,-0.186149095944144,-0.0837193230719513,-0.0769714486803852,-0.0787201194975107,-0.0566571290901541
"S04","OUP","BGD","GAS","Percentage Deviation",0.0026991082141992,0.0367184363508466,0.0466779408125229,0.0523849618291994,0.0340795588310794,0.0118947185786755
"S04","OUP","LKA","GAS","Percentage Deviation",0.0057189752345144,0.012251455341139,0.0202253073677161,0.0133829909512384,0.0016299514569607,-0.0060469805128416
"S04","OUP","ROA","GAS","Percentage Deviation",-0.0131866789228496,0.0785495514723733,0.0179518083320618,0.0765723983682687,0.0736697337257786,0.0590350921639837
"S04","OUP","LAM","GAS","Percentage Deviation",-0.0008367554667599,-1.07244455511822,0.08932547899414,0.105656368402496,0.0806105634888477,0.0476488203154934
"S04","OUP","AFR","GAS","Percentage Deviation",-0.0019339608255953,-0.0434573230403967,0.0111592763732515,0.0228509636565732,0.0263346018050115,0.0248574467099472
"S04","OUP","MEN","GAS","Percentage Deviation",-0.0039868755041361,-0.113793905520931,0.0162806439989227,0.031301337059797,0.0308478551585001,0.0248895131007343
"S04","OUP","ROW","GAS","Percentage Deviation",-0.0053092444662672,-0.102015114009602,-0.0094232626057567,0.019117115160272,0.0200591408783257,0.0180743239898584
"S04","OUP","USA","PET","Percentage Deviation",0.0220717272250814,-1.94464965642119,0.0397525857203762,0.0407906648197676,0.0349427616347375,0.026633128964848
"S04","OUP","JPN","PET","Percentage Deviation",0.0716135987480548,-7.59480585353897,0.0309047959586861,0.0094264189572257,0.0021731427599425,0.0179815564421926
"S04","OUP","EUW","PET","Percentage Deviation",0.04544950952583,-6.7393291298632,0.0039428389351448,-0.0009263704123907,-0.0043328560936251,0.0046709229999164
"S04","OUP","AUS","PET","Percentage Deviation",0.0223671069839559,-0.996980039450424,0.0761647532012466,0.0736703874378852,0.0548439919908272,0.0370781285075505
"S04","OUP","KOR","PET","Percentage Deviation",0.0896181390995343,-10.2752510738912,-0.0635329407156715,-0.0481630467014216,-0.0420110870481438,-0.0066896776538705
"S04","OUP","ADV","PET","Percentage Deviation",0.0106000414705321,-0.672220160103121,0.0503953963120196,0.0678041194434487,0.0507022759668629,0.0299912073279396
"S04","OUP","CHN","PET","Percentage Deviation",0.0423066522628357,-3.88458606670402,0.0510360937334919,0.06475023665653,0.0456903793958796,0.0326469628183945
"S04","OUP","IND","PET","Percentage Deviation",0.0501323333873316,-6.4345753688406,0.0097492436764268,0.0956153828033157,0.0834576580028834,0.0594171872010607
"S04","OUP","IDN","PET","Percentage Deviation",0.0832366500152837,-1.32069514867929,0.0363158539296693,0.0037703792509891,-0.0073995583243058,-0.0017383360069179
"S04","OUP","PHL","PET","Percentage Deviation",0.0621540256078967,-9.00982385507323,0.0401001475147433,-0.0380049083414713,-0.0301511735177118,-0.0073936417514076
"S04","OUP","VNM","PET","Percentage Deviation",-0.009494279440736,-2.95668246500513,-0.0151352462267274,0.20978671951104,0.216589096096809,0.169112912367098
"S04","OUP","THA","PET","Percentage Deviation",0.0936461176602954,-8.43488951669192,-0.0288284843498854,-0.0082926712033471,-0.0072319883422045,0.0086900104002252
"S04","OUP","MYS","PET","Percentage Deviation",0.0281754265669676,-2.15203203087937,0.0585051134163406,0.0701164043802827,0.0549728743649558,0.0404406161911286
"S04","OUP","PAK","PET","Percentage Deviation",0.0601951347202867,-8.29440668308198,0.0166487290002015,-0.0483463710418519,-0.0489121593553743,-0.0321948076312584
"S04","OUP","BGD","PET","Percentage Deviation",0.0165497603100473,-7.87366714833396,0.0158023419662756,0.0249797833439924,0.0156400466743367,0.0079072645148504
"S04","OUP","LKA","PET","Percentage Deviation",0.0089657747022409,-3.14067572855791,0.0141698520460531,0.0122714324864104,0.0055332861486956,0.0008149100275023
"S04","OUP","ROA","PET","Percentage Deviation",0.0597720290742565,-8.2824624629718,-0.0412371705458825,-0.0479543154235929,-0.029795908150787,0.0066160315092656
"S04","OUP","LAM","PET","Percentage Deviation",0.0337743949476943,-0.599371373375812,0.0462433880049185,0.0343865565954005,0.0255651047260441,0.0204060900556691
"S04","OUP","AFR","PET","Percentage Deviation",0.0437670565906823,-1.63783007967742,0.0088113135769952,0.0034955380737944,-0.0015569521785719,0.0028519009640071
"S04","OUP","MEN","PET","Percentage Deviation",0.0503226876805929,0.85178406971429,0.0998863956253038,0.0745774357271412,0.0431845798512187,0.0213346928938263
"S04","OUP","ROW","PET","Percentage Deviation",0.0467996424031725,-1.27145516324122,0.0379222563320125,0.0107492922956309,0.0037218898084168,0.0088345063218975
"S04","OUP","USA","COA","Percentage Deviation",-0.0108694549554311,-0.0020079025360054,0.0120064543814413,0.0451364404584931,0.0479193094621966,0.0419876513456208
"S04","OUP","JPN","COA","Percentage Deviation",-0.0301853355064052,-0.0199164857693002,0.0217665617615159,0.0975276534239677,0.115482426395563,0.111985390829439
"S04","OUP","EUW","COA","Percentage Deviation",-0.0387151930794527,-0.132591283651318,-0.0490713204837845,0.0691132178114229,0.0991738505315531,0.103233158890847
"S04","OUP","AUS","COA","Percentage Deviation",-0.0208812999555552,-0.0515272889886953,-0.0026075851999985,0.0496986863885551,0.070757109590569,0.0786646053802853
"S04","OUP","KOR","COA","Percentage Deviation",-0.0530152635092707,-0.284647988776732,-0.084943662863457,0.10003432017045,0.169312742182415,0.185976667359267
"S04","OUP","ADV","COA","Percentage Deviation",-0.03870949704885,-0.0249694689850366,-0.003126513924856,0.0774386042497799,0.109861905977948,0.122525876501989
"S04","OUP","CHN","COA","Percentage Deviation",0.0079346443387251,0.113289163293029,0.0672333950928694,0.0968896987556089,0.0696353711299835,0.0382789681060425
"S04","OUP","IND","COA","Percentage Deviation",-0.0051466425779911,-0.0365051636913805,-0.0245948691356634,0.0527663783309595,0.0751430211912041,0.0778361425642249
"S04","OUP","IDN","COA","Percentage Deviation",-0.0155937235691517,0.0003849281056789,0.01806116439107,0.0539217918749557,0.0658546557300355,0.0641700347208785
"S04","OUP","PHL","COA","Percentage Deviation",-0.0002163029390712,-0.108646818972014,-0.100512703898881,-0.0787139855802144,-0.0435736864203173,-0.0053371431230964
"S04","OUP","VNM","COA","Percentage Deviation",-0.0145403077698836,-0.638959508136538,-0.162433500645387,0.0293843174662856,0.112033524199617,0.145677067550776
"S04","OUP","THA","COA","Percentage Deviation",-0.0280939069422614,-0.128450423918736,-0.0694028245825651,-0.0005837620524529,0.0435562797788336,0.0806652466457169
"S04","OUP","MYS","COA","Percentage Deviation",-0.0002976328373427,-0.083618536809249,-0.022158369500247,-0.0140627808497107,-0.0082171656481944,-0.0042239751092743
"S04","OUP","PAK","COA","Percentage Deviation",-0.0153416286116315,-0.128672266957464,-0.200060392357271,-0.243296798388715,-0.235511721730752,-0.147954681808582
"S04","OUP","BGD","COA","Percentage Deviation",0.0074463820452397,-0.221848186461482,-0.127862600077,-0.124993454213573,-0.0934171658694027,-0.0508564877076512
"S04","OUP","LKA","COA","Percentage Deviation",-0.0014278799773226,-0.0456666702826514,-0.0372223957010975,-0.0277674737203193,-0.0193942935614699,-0.0095641618899966
"S04","OUP","ROA","COA","Percentage Deviation",-0.0128487999135452,-0.0789457223518975,-0.0343803449384339,0.0382254992825182,0.0709000173502172,0.0902890803442746
"S04","OUP","LAM","COA","Percentage Deviation",-0.0119411060341301,-0.0364568869087534,0.0340818200059267,0.0740333968948903,0.0844412576272324,0.0822777806267938
"S04","OUP","AFR","COA","Percentage Deviation",-0.0159982216318189,-0.0208362003190188,0.0070686585951663,0.0501366145470028,0.0506715355882204,0.0414888598355923
"S04","OUP","MEN","COA","Percentage Deviation",0.0170677854589352,-0.0876566424357406,0.0078980215082458,0.0003145136949989,-0.0139802198938055,-0.0221878418528054
"S04","OUP","ROW","COA","Percentage Deviation",-0.0120189192778009,-0.0026588851345322,0.0160102537131834,0.0614730162743049,0.0584195950766864,0.0457343655078324
"S04","OUP","USA","OIL","Percentage Deviation",-0.0031560548807041,0.182924906962767,0.0672187707085659,0.0951613134161811,0.0812898752547753,0.0582301695349452
"S04","OUP","JPN","OIL","Percentage Deviation",-0.0338101809495117,-0.140826451573361,-0.0234371021647695,0.0636686745394854,0.0775779175517188,0.0778852378847672
"S04","OUP","EUW","OIL","Percentage Deviation",-0.0147838647864496,-0.0794532031912043,-0.0134822555426739,0.0407467425122876,0.0522432998961486,0.0525252387338249
"S04","OUP","AUS","OIL","Percentage Deviation",-0.00603943794526,0.31355444342549,0.113982310148053,0.15638513211067,0.132324272327056,0.0922061068028501
"S04","OUP","KOR","OIL","Percentage Deviation",-0.0446499593453886,-0.825507521682101,-0.152251644526213,-0.0268714169638695,0.0212723202689169,0.0484406952629524
"S04","OUP","ADV","OIL","Percentage Deviation",-0.0022235050811892,0.119640270480415,0.0524919879576702,0.0758607636068609,0.0610668729422947,0.0399620290724156
"S04","OUP","CHN","OIL","Percentage Deviation",-0.0066417381270667,0.0172646792632181,0.0520619249644749,0.103831286813105,0.0893279891939214,0.0631461142087453
"S04","OUP","IND","OIL","Percentage Deviation",-0.0116755577515226,-0.0013670032401381,-0.0151250622418164,0.104267798364455,0.113430520600821,0.092415534374668
"S04","OUP","IDN","OIL","Percentage Deviation",-0.0006680877773224,0.0439484983903116,0.029963597636895,0.0434951921944648,0.0339440005623803,0.0222726840749088
"S04","OUP","PHL","OIL","Percentage Deviation",-0.0006911550672228,-0.026451121104476,-0.0303423308545825,-0.0095198316951151,0.0010537148740664,0.0137656211868231
"S04","OUP","VNM","OIL","Percentage Deviation",-0.0146202426866471,0.178884871905671,0.0017438377567736,0.137809526445265,0.143677706409595,0.118884659620133
"S04","OUP","THA","OIL","Percentage Deviation",-0.0352709733071221,-0.0418897284693354,-0.0669106690728727,0.0520316892471229,0.0758981603332431,0.0839804212344086
"S04","OUP","MYS","OIL","Percentage Deviation",-0.0049058373891908,0.160033492788214,0.0850429644369877,0.128159600371647,0.109604353439163,0.0786643805228637
"S04","OUP","PAK","OIL","Percentage Deviation",-0.0089737631428499,0.0477158457079074,0.0085434726351252,0.0301089719032088,0.0208200015692439,0.0051669974793889
"S04","OUP","BGD","OIL","Percentage Deviation",0.0015288091868237,-0.0288819970961085,-0.0106195658315267,-0.0006631704346449,-0.0012953889457767,-0.0025934643664405
"S04","OUP","LKA","OIL","Percentage Deviation",-0.0028993264205357,-0.0107178732540181,-0.0184952950497252,-0.0123939706356935,-0.0096169061148732,-0.0059939146160981
"S04","OUP","ROA","OIL","Percentage Deviation",-0.032372957158866,-0.195527970132081,-0.116047407516218,-0.0110168016518308,0.0417342192171377,0.0775167085629969
"S04","OUP","LAM","OIL","Percentage Deviation",-0.0104654807535853,0.0217977403435654,0.0466309926655084,0.0859550226994577,0.0793358415204004,0.0610271579207122
"S04","OUP","AFR","OIL","Percentage Deviation",-0.0116125767111508,-0.0307806484297957,0.0300539735485383,0.0607879357032548,0.0589005334381332,0.0462861026778061
"S04","OUP","MEN","OIL","Percentage Deviation",-0.0262980830742943,0.0237965366488124,0.0317384723788283,0.0966786447521573,0.102301525547577,0.0884207540683413
"S04","OUP","ROW","OIL","Percentage Deviation",-0.0144482566778015,0.0730140646352684,0.0574459915928527,0.116960749731176,0.113551669393352,0.0912214833681757
"S04","OUP","USA","CNS","Percentage Deviation",0.0110302637619464,-0.0335725514581497,0.0053694182373443,-0.0012067720948861,-0.0128058530239228,-0.0097343798348803
"S04","OUP","JPN","CNS","Percentage Deviation",-0.109225883273867,-0.316488546940874,-0.019112771279739,0.160199122825966,0.162472544929848,0.139105971301667
"S04","OUP","EUW","CNS","Percentage Deviation",-0.0489902984284862,-0.26863810140817,-0.0506193172465585,0.0921371108700608,0.105564302121208,0.0929273335678937
"S04","OUP","AUS","CNS","Percentage Deviation",0.0057490498975188,-0.029385247271152,0.0316730088620654,0.0399166195027778,0.0126377452948523,-0.0041107377248162
"S04","OUP","KOR","CNS","Percentage Deviation",-0.211701727353508,-0.689617722244107,-0.157852577212525,0.447203461945489,0.507451749429544,0.407343903265867
"S04","OUP","ADV","CNS","Percentage Deviation",0.0333001847218517,-0.0219403287261111,0.0157183036035624,0.0105417451175871,-0.015695047669062,-0.0199903794782408
"S04","OUP","CHN","CNS","Percentage Deviation",-0.0303002665460794,-0.112574493054207,0.0257428874639754,0.067152293299233,0.0359917857619907,0.0156788856376711
"S04","OUP","IND","CNS","Percentage Deviation",-0.0944083771002191,-0.45080005221787,-0.117482313494499,0.193792120486336,0.21824128123733,0.1612157908917
"S04","OUP","IDN","CNS","Percentage Deviation",0.0418954931693971,-0.0607657897096048,-0.0060779621125273,-0.0037338748812621,-0.0125765462139493,-0.0082569095140705
"S04","OUP","PHL","CNS","Percentage Deviation",0.0018116093582821,-0.219723185554743,-0.0734434180425292,0.0040058450935243,0.0172399847164106,0.0318957741089809
"S04","OUP","VNM","CNS","Percentage Deviation",-0.056852441373223,-0.938285292102936,-0.125007854778247,0.320478899038745,0.357199198964264,0.277227442124395
"S04","OUP","THA","CNS","Percentage Deviation",-0.148641816364392,-0.412864017938119,-0.119267802912049,0.0802223774547528,0.133564973630795,0.147251897891576
"S04","OUP","MYS","CNS","Percentage Deviation",0.0164399690283368,-0.184719161549662,-0.0040692663020092,0.0243703280886409,0.014494054673353,0.0113735426759076
"S04","OUP","PAK","CNS","Percentage Deviation",-0.146901098456542,-1.29828082108864,-1.73039043147254,-1.76918350592661,-1.500116712957,-0.179700229069302
"S04","OUP","BGD","CNS","Percentage Deviation",0.0178278026128575,-0.0108840619827077,-0.0134382626134855,0.0132970700365664,0.0054964292524051,0.0028616822276284
"S04","OUP","LKA","CNS","Percentage Deviation",-0.0010117076895244,-0.0583247268533538,-0.0290042304434301,-0.0153458579112975,-0.0109810308694946,-0.0056031983232452
"S04","OUP","ROA","CNS","Percentage Deviation",-0.068617873223098,-0.446275668490825,-0.148726132552557,0.135322023132711,0.207728255954831,0.211376122715712
"S04","OUP","LAM","CNS","Percentage Deviation",0.0007483663039709,-0.050368270628165,0.0126988805721595,0.0246844161132742,0.0119072319605396,0.0084072184686423
"S04","OUP","AFR","CNS","Percentage Deviation",0.0116458707060341,-0.0727784051820723,-0.0087783581210643,0.0179349219724401,0.0124998428000955,0.0112315690929066
"S04","OUP","MEN","CNS","Percentage Deviation",0.0264641124851472,-0.0043191274353704,0.0061425097706236,-0.0003841514296554,-0.0135791370979854,-0.0166590622012741
"S04","OUP","ROW","CNS","Percentage Deviation",-0.0097905953192479,-0.0860017402923186,-0.0026814854993007,0.0091552033474329,0.0021496710650437,0.0026462425152252
"S04","OUP","USA","MIN","Percentage Deviation",-0.0024084358121623,-0.0566092589919132,0.0159617198715267,0.0239335252877337,0.0080858427033093,0.0055172271315573
"S04","OUP","JPN","MIN","Percentage Deviation",-0.104628709323984,-0.619820511320734,-0.0367358023106168,0.143714021661356,0.141079299816305,0.112129762510693
"S04","OUP","EUW","MIN","Percentage Deviation",-0.0345057881752653,-0.435524618741245,-0.052358828247312,0.075826337382412,0.0796454586501349,0.0629792244854599
"S04","OUP","AUS","MIN","Percentage Deviation",-0.0385897590156059,-0.192907458444746,0.0036585931572963,0.0584187629738109,0.0481309308691724,0.0331614390790769
"S04","OUP","KOR","MIN","Percentage Deviation",-0.0685967348690864,-0.712669374116581,-0.0895921712811498,0.155956019204218,0.188404743015647,0.161657384998781
"S04","OUP","ADV","MIN","Percentage Deviation",-0.0571378601410877,-0.247795889379754,0.0023665745381152,0.0871315950152329,0.0818590839301025,0.0637841966086627
"S04","OUP","CHN","MIN","Percentage Deviation",-0.0161068398221831,-0.265470700973502,0.0160132179049643,0.0743664498362051,0.0522953479597632,0.032473978910863
"S04","OUP","IND","MIN","Percentage Deviation",-0.0247497080141823,-0.785140480542057,-0.0836097113710577,0.106952717417319,0.122206621265608,0.0947486777758799
"S04","OUP","IDN","MIN","Percentage Deviation",-0.0120261008515143,-0.059401165571682,0.0157248716820213,0.037369986871183,0.0292440041255393,0.0202524156924344
"S04","OUP","PHL","MIN","Percentage Deviation",-0.0102413223060593,-0.22917967504773,-0.0405165029053522,0.0146377993937019,0.014168253524649,0.01471851322703
"S04","OUP","VNM","MIN","Percentage Deviation",0.0079160385652477,-0.682387543592855,-0.058788372468721,0.0550872180831163,0.0619963505492205,0.0536539315282525
"S04","OUP","THA","MIN","Percentage Deviation",-0.0318257560142143,-0.354100327036022,-0.0852942502422627,0.0596621971807876,0.0741837183748428,0.0721315402245626
"S04","OUP","MYS","MIN","Percentage Deviation",-0.0091765669958943,-0.252305417774912,0.0009803158645294,0.0394002965079521,0.0278970515288357,0.0181463285815697
"S04","OUP","PAK","MIN","Percentage Deviation",-0.0117694160508219,-0.247125420608019,-0.0402896053407042,-0.0126960770701956,-0.0151457425569101,-0.0200471862898066
"S04","OUP","BGD","MIN","Percentage Deviation",0.0121740405929049,-0.103456122382006,-0.011247488870969,0.018017659236258,0.0097623084496901,0.0048209145922407
"S04","OUP","LKA","MIN","Percentage Deviation",-0.0024284173748779,-0.0549517171003044,-0.024394556386409,-0.0119925381724451,-0.0097536859512082,-0.0061585827116351
