"S01","SHY(a07,MYS)",-1.92968567840876e-07
"S01","SHY(a08,MYS)",-1.30273431407942e-08
"S01","SHY(a09,MYS)",-4.16153153669789e-06
"S01","SHY(a10,MYS)",-9.77264533949777e-06
"S01","SHY(a11,MYS)",-8.17838721390142e-08
"S01","SHY(a12,MYS)",-1.5493360598313e-06
"S01","SHY(a01,PAK)",-0.000209014624611904
"S01","SHY(a02,PAK)",-0.00029752008752181
"S01","SHY(a03,PAK)",-1.64638723019035
"S01","SHY(a04,PAK)",-6.50833593973736e-06
"S01","SHY(a05,PAK)",-2.07341273043917e-05
"S01","SHY(a06,PAK)",-4.9086784290199e-08
"S01","SHY(a07,PAK)",-3.78531300077661e-06
"S01","SHY(a08,PAK)",-5.16935503390293e-08
"S01","SHY(a09,PAK)",-2.90457645652536e-06
"S01","SHY(a10,PAK)",-3.30934407398279e-06
"S01","SHY(a11,PAK)",-4.33383288330757e-06
"S01","SHY(a12,PAK)",-2.30290120406765e-07
"S01","SHY(a01,PHL)",-4.24501406238905e-05
"S01","SHY(a02,PHL)",-0.000457999539966094
"S01","SHY(a03,PHL)",-2.09091464113581
"S01","SHY(a04,PHL)",-2.73005091606517e-05
"S01","SHY(a05,PHL)",-0.00034439858262832
"S01","SHY(a06,PHL)",-3.30876343945115e-06
"S01","SHY(a07,PHL)",-4.96735104532797e-05
"S01","SHY(a08,PHL)",-5.80610334153086e-08
"S01","SHY(a09,PHL)",-8.76292430912505e-07
"S01","SHY(a10,PHL)",-2.8383934505103e-06
"S01","SHY(a11,PHL)",-2.42123970953918e-07
"S01","SHY(a12,PHL)",-7.36100836029884e-08
"S01","SHY(a01,ROA)",-3.88260680694819e-06
"S01","SHY(a02,ROA)",-3.27369622985892e-05
"S01","SHY(a03,ROA)",-1.56502001513083
"S01","SHY(a04,ROA)",-6.25594179760091e-06
"S01","SHY(a05,ROA)",-0.000224834618277813
"S01","SHY(a06,ROA)",-3.33558264194661e-07
"S01","SHY(a07,ROA)",-5.76863027158663e-06
"S01","SHY(a08,ROA)",-8.64365800506229e-08
"S01","SHY(a09,ROA)",-2.88961611693492e-07
"S01","SHY(a10,ROA)",-6.175057918231e-06
"S01","SHY(a11,ROA)",-2.54012566244922e-07
"S01","SHY(a12,ROA)",-9.55495847198523e-08
"S01","SHY(a01,ROW)",-0.000123173312103718
"S01","SHY(a02,ROW)",-0.000189003516426055
"S01","SHY(a03,ROW)",-0.445173093628181
"S01","SHY(a04,ROW)",-1.74451656542431e-05
"S01","SHY(a05,ROW)",-0.000100140339058264
"S01","SHY(a06,ROW)",-7.2069115477156e-07
"S01","SHY(a07,ROW)",-1.31927431271969e-05
"S01","SHY(a08,ROW)",-2.35239370726524e-06
"S01","SHY(a09,ROW)",-5.82363744043784e-06
"S01","SHY(a10,ROW)",-1.30911965841193e-05
"S01","SHY(a11,ROW)",-7.19127351710653e-06
"S01","SHY(a12,ROW)",-2.97615258310483e-06
"S01","SHY(a01,THA)",-0.000516176421938001
"S01","SHY(a02,THA)",-2.26074367745011e-05
"S01","SHY(a03,THA)",-1.57354279012794
"S01","SHY(a04,THA)",-7.69527878187049e-07
"S01","SHY(a05,THA)",-4.72218624668468e-07
"S01","SHY(a06,THA)",-3.65685508572494e-08
"S01","SHY(a07,THA)",-1.30506400782784e-07
"S01","SHY(a08,THA)",-3.85296449399784e-08
"S01","SHY(a09,THA)",-6.12864514431911e-08
"S01","SHY(a10,THA)",-7.97825756508593e-06
"S01","SHY(a11,THA)",-5.58968415626668e-08
"S01","SHY(a12,THA)",-1.68310378885565e-08
"S01","SHY(a01,USA)",-7.41945686941578e-05
"S01","SHY(a02,USA)",-8.93601797863455e-05
"S01","SHY(a03,USA)",-0.456598068516966
"S01","SHY(a04,USA)",-1.19011974388218e-07
"S01","SHY(a05,USA)",-0.000322177803711217
"S01","SHY(a06,USA)",-3.55679187462808e-07
"S01","SHY(a07,USA)",-2.29659101183517e-05
"S01","SHY(a08,USA)",-3.19927262204175e-09
"S01","SHY(a09,USA)",-5.62760546601713e-08
"S01","SHY(a10,USA)",-5.2343166680548e-06
"S01","SHY(a11,USA)",-4.85521878481245e-07
"S01","SHY(a12,USA)",-4.33353680500531e-07
"S01","SHY(a01,VNM)",-9.57031986666159e-07
"S01","SHY(a02,VNM)",-2.92710487524671e-05
"S01","SHY(a03,VNM)",-0.813697852216849
"S01","SHY(a04,VNM)",-1.06155828433243e-06
"S01","SHY(a05,VNM)",-0.000118104823204853
"S01","SHY(a06,VNM)",-6.22169518301637e-06
"S01","SHY(a07,VNM)",-5.58747752778346e-07
"S01","SHY(a08,VNM)",-5.40268758388854e-07
"S01","SHY(a09,VNM)",-1.66109058622132e-07
"S01","SHY(a10,VNM)",-1.89067752676628e-06
"S01","SHY(a11,VNM)",-1.36679219163555e-07
"S01","SHY(a12,VNM)",-6.35198143165156e-08
"S02","SHY(a01,ADV)",-0.139139692827222
"S02","SHY(a02,ADV)",-0.21795754913955
"S02","SHY(a03,ADV)",-0.362476763711516
"S02","SHY(a04,ADV)",-0.000830504422627514
"S02","SHY(a05,ADV)",-0.000927164350437303
"S02","SHY(a06,ADV)",-0.00256640581432982
"S02","SHY(a07,ADV)",-0.0126213593605796
